Age,Fare,SibSp,Parch,Sex_male,Embarked_Q,Embarked_S,Pclass,Target_Survived
-1.041482782003569,-0.12118239860018547,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.08113533197997112,-0.5011900954135049,-0.46508427634374117,-0.46618317148792077,0.0,1.0,0.0,2.0,1
2.3389402420794956,0.14950801556820642,0.4783345406270387,0.7277823612437324,1.0,0.0,1.0,1.0,0
-0.580516005992242,2.1616394001419343,-0.46508427634374117,-0.46618317148792077,1.0,0.0,0.0,0.0,0
0.03410636202286062,-0.3918728127685774,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.9646549860016811,-0.48218971057283894,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.35003261798657853,-0.49815419830690855,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.19637702598280285,-0.48218971057283894,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,1
0.49507313803418757,-0.6625632269369692,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.08113533197997112,-0.4949433935480804,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,2.0,0
-0.08113533197997112,-0.5120343698518817,-0.46508427634374117,-0.46618317148792077,0.0,0.0,0.0,2.0,1
-0.0427214339790272,-0.46509873426903764,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
0.03410636202286062,1.5534542598223466,-0.46508427634374117,-0.46618317148792077,0.0,0.0,0.0,0.0,1
-0.08113533197997112,-0.4949433935480804,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
1.647490078062505,0.6154953168572276,-0.46508427634374117,0.7277823612437324,1.0,0.0,0.0,0.0,0
-1.041482782003569,-0.5015378284840135,-0.46508427634374117,-0.46618317148792077,0.0,1.0,0.0,2.0,1
-0.08113533197997112,-0.5011900954135049,-0.46508427634374117,-0.46618317148792077,0.0,1.0,0.0,2.0,1
-2.1938997220318863,-0.3347842044204636,-0.46508427634374117,1.9217478939753856,0.0,0.0,0.0,2.0,1
-0.580516005992242,-0.5002364322620501,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.08113533197997112,-0.1970111125445726,0.4783345406270387,0.7277823612437324,0.0,0.0,0.0,2.0,1
-1.7329329460205594,-0.05611258750201434,3.3085909915393783,0.7277823612437324,1.0,1.0,0.0,2.0,0
-0.08113533197997112,-0.02748187061881904,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,0.0,1
-0.08113533197997112,-0.5011900954135049,0.4783345406270387,-0.46618317148792077,1.0,1.0,0.0,2.0,0
0.2645897500285241,0.4431030032431546,0.4783345406270387,-0.46618317148792077,0.0,0.0,1.0,0.0,1
-1.7329329460205594,0.1638233740098041,3.3085909915393783,0.7277823612437324,1.0,0.0,1.0,2.0,0
0.18776195402663626,-0.5011900954135049,-0.46508427634374117,-0.46618317148792077,1.0,1.0,0.0,2.0,0
1.570662282060617,-0.3918728127685774,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
2.2621124460776074,-0.38146164299287,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.11954922998091504,1.0484250718744228,0.4783345406270387,-0.46618317148792077,1.0,0.0,0.0,0.0,0
-0.08113533197997112,-0.4949433935480804,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
2.3389402420794956,-0.10973011184690733,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,0.0,0
-0.9646549860016811,-0.36150759500074925,-0.46508427634374117,-0.46618317148792077,0.0,0.0,0.0,2.0,0
0.22617585202758017,-0.03641881875428629,0.4783345406270387,-0.46618317148792077,1.0,0.0,0.0,1.0,0
-0.6573438019941298,0.9607109665140879,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,0.0,1
-2.0402441300281104,-0.009002044266938455,3.3085909915393783,1.9217478939753856,1.0,0.0,1.0,2.0,1
-0.8109993939979054,-0.44392866164711425,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.42686041398846636,-0.2721443603479425,1.4217533575978185,3.1157134267070385,0.0,0.0,1.0,1.0,1
-0.8878271899997933,0.9959361183332165,-0.46508427634374117,1.9217478939753856,0.0,0.0,1.0,0.0,1
1.4938344860587294,-0.1226566202404256,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,0.0,1
0.8792121180436268,-0.24169168875399843,-0.46508427634374117,1.9217478939753856,0.0,0.0,1.0,2.0,0
0.03410636202286062,-0.464751001198529,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,1
2.2621124460776074,-0.5116012651892122,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-1.963416334026223,-0.3831961438775028,-0.46508427634374117,0.7277823612437324,0.0,0.0,0.0,2.0,1
-0.08113533197997112,-0.3451100026040101,-0.46508427634374117,1.9217478939753856,0.0,0.0,0.0,2.0,0
1.647490078062505,-0.5011900954135049,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
1.186523302051178,-0.11597681371233177,0.4783345406270387,0.7277823612437324,0.0,0.0,1.0,1.0,1
-0.8878271899997933,-0.24169168875399843,0.4783345406270387,0.7277823612437324,1.0,0.0,1.0,2.0,0
-0.08113533197997112,0.7856304888639273,7.082266259422497,1.9217478939753856,0.0,0.0,1.0,2.0,0
-0.08113533197997112,-0.33981696389004046,0.4783345406270387,-0.46618317148792077,0.0,1.0,0.0,2.0,1
-0.11954922998091504,0.024573978259717865,-0.46508427634374117,0.7277823612437324,1.0,0.0,1.0,1.0,0
1.9932151600710002,-0.4949433935480804,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.42686041398846636,4.491398916700854,-0.46508427634374117,0.7277823612437324,1.0,0.0,0.0,0.0,0
-0.08113533197997112,-0.6625632269369692,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,0.0,0
-0.08113533197997112,-0.32732356015919156,0.4783345406270387,-0.46618317148792077,0.0,0.0,1.0,2.0,1
-0.08113533197997112,-0.17427936445629313,0.4783345406270387,1.9217478939753856,1.0,0.0,1.0,2.0,0
-0.08113533197997112,0.7856304888639273,7.082266259422497,1.9217478939753856,1.0,0.0,1.0,2.0,0
-0.0427214339790272,-0.12118239860018547,0.4783345406270387,-0.46618317148792077,0.0,0.0,1.0,1.0,1
2.1852846500757197,2.5328850564720184,-0.46508427634374117,0.7277823612437324,0.0,0.0,1.0,0.0,1
-0.2732048219846907,-0.4975461859920073,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,2.0,1
1.1096955060492901,0.5446993623824175,-0.46508427634374117,0.7277823612437324,0.0,0.0,0.0,0.0,1
-0.08113533197997112,-0.5121218236779976,-0.46508427634374117,-0.46618317148792077,1.0,0.0,0.0,2.0,0
0.18776195402663626,-0.4884364124382633,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.2732048219846907,-0.44392866164711425,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-1.041482782003569,-0.4949433935480804,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.8109993939979054,-0.5006695369247195,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.08113533197997112,-0.49815419830690855,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
1.4170066900568414,-0.4990204076322475,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.08113533197997112,-0.5011900954135049,-0.46508427634374117,-0.46618317148792077,1.0,1.0,0.0,2.0,0
-1.5792773540167837,0.314004498024383,4.252009808510158,1.9217478939753856,1.0,0.0,1.0,2.0,0
0.41824534203229974,1.0755815671173778,0.4783345406270387,-0.46618317148792077,0.0,0.0,1.0,0.0,1
-1.3487939660111203,-0.42848473240183,0.4783345406270387,-0.46618317148792077,1.0,0.0,0.0,2.0,1
0.11093415802474844,-0.4990204076322475,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,2.0,0
-0.19637702598280285,-0.3740009987315981,0.4783345406270387,-0.46618317148792077,0.0,0.0,0.0,1.0,1
1.0328677100474024,3.7379779580101484,-0.46508427634374117,0.7277823612437324,0.0,0.0,1.0,0.0,1
0.07252026002380453,-0.5011900954135049,-0.46508427634374117,-0.46618317148792077,0.0,1.0,0.0,2.0,0
0.3414175460304119,-0.4949433935480804,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.08113533197997112,-0.6625632269369692,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.5036882099903541,-0.3918728127685774,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.42686041398846636,-0.3148301564283428,-0.46508427634374117,1.9217478939753856,0.0,0.0,1.0,2.0,1
0.7255565260398511,-0.12118239860018547,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.42686041398846636,-0.3918728127685774,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,1.0,1
-0.08113533197997112,-0.4995409661210328,-0.46508427634374117,-0.46618317148792077,1.0,1.0,0.0,2.0,0
-2.2131066710323584,-0.2615603651539584,1.4217533575978185,0.7277823612437324,0.0,0.0,0.0,2.0,1
0.3414175460304119,-0.3918728127685774,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.5036882099903541,-0.47047714457516815,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
0.9560399140455145,-0.12118239860018547,0.4783345406270387,-0.46618317148792077,0.0,0.0,1.0,1.0,1
-0.08113533197997112,-0.4864416323092378,-0.46508427634374117,-0.46618317148792077,1.0,1.0,0.0,2.0,0
-0.580516005992242,-0.4949433935480804,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-2.2069604473522073,-0.058715379945941185,-0.46508427634374117,1.9217478939753856,1.0,0.0,1.0,1.0,1
-0.08113533197997112,-0.5053545633237878,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,2.0,0
1.7243178740643927,-0.38146164299287,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.9646549860016811,-0.5156782792733793,0.4783345406270387,-0.46618317148792077,1.0,0.0,1.0,2.0,0
1.4938344860587294,1.192794680920202,0.4783345406270387,-0.46618317148792077,1.0,0.0,0.0,0.0,1
1.1096955060492901,-0.4975461859920073,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,1
-1.8097607420224473,-0.4028045410330702,-0.46508427634374117,0.7277823612437324,1.0,0.0,1.0,2.0,1
2.6462514260870464,-0.12118239860018547,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,0.0,0
-0.8878271899997933,-0.5006695369247195,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,2.0,0
-0.8109993939979054,-0.36063930344145523,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.2732048219846907,-0.23414359066661056,0.4783345406270387,1.9217478939753856,1.0,0.0,1.0,2.0,0
1.0328677100474024,-0.11597681371233177,0.4783345406270387,0.7277823612437324,1.0,0.0,1.0,1.0,0
-0.08113533197997112,-0.1597037267703028,-0.46508427634374117,-0.46618317148792077,1.0,1.0,0.0,2.0,0
-0.5036882099903541,-0.4975461859920073,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,2.0,0
-1.041482782003569,0.1638233740098041,3.3085909915393783,0.7277823612437324,1.0,0.0,1.0,2.0,0
0.49507313803418757,0.8158228812134788,-0.46508427634374117,1.9217478939753856,0.0,0.0,1.0,0.0,1
-0.580516005992242,0.48266544839084263,-0.46508427634374117,0.7277823612437324,0.0,0.0,1.0,0.0,1
-0.8109993939979054,-0.49815419830690855,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.08113533197997112,-0.49849984914346207,-0.46508427634374117,-0.46618317148792077,0.0,1.0,0.0,2.0,1
1.3401788940549537,-0.4751621709742364,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
0.8023843220417389,-0.3346113790021868,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,1.0,1
-0.7341715979960176,-0.45798374084431925,0.4783345406270387,-0.46618317148792077,0.0,0.0,1.0,2.0,0
0.49507313803418757,-0.12118239860018547,0.4783345406270387,-0.46618317148792077,0.0,0.0,1.0,1.0,1
-0.8878271899997933,-0.4990204076322475,0.4783345406270387,0.7277823612437324,1.0,0.0,1.0,2.0,0
-0.8878271899997933,-0.42310632209569954,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
0.18776195402663626,0.5138115038918489,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,1
0.2645897500285241,-0.49815419830690855,-0.46508427634374117,-0.46618317148792077,1.0,0.0,0.0,2.0,0
0.41824534203229974,-0.10973011184690733,-0.46508427634374117,-0.46618317148792077,1.0,0.0,0.0,0.0,1
2.6462514260870464,4.813712075085113,0.4783345406270387,4.309678959438692,1.0,0.0,1.0,0.0,0
1.7243178740643927,0.9959361183332165,0.4783345406270387,0.7277823612437324,1.0,0.0,1.0,0.0,0
-0.42686041398846636,-0.2615603651539584,-0.46508427634374117,3.1157134267070385,0.0,0.0,0.0,2.0,1
2.4157680380813833,-0.5326838839850196,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.42686041398846636,-0.44392866164711425,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
1.0328677100474024,-0.4949433935480804,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
0.3414175460304119,-0.44392866164711425,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,1.0,1
2.5694236300851587,-0.4629290464877802,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,2.0,1
-0.42686041398846636,0.7804249039760736,-0.46508427634374117,-0.46618317148792077,0.0,0.0,0.0,0.0,1
0.6487287300379633,0.8217218500083945,0.4783345406270387,-0.46618317148792077,0.0,0.0,0.0,0.0,1
-0.6573438019941298,-0.5116012651892122,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
1.186523302051178,2.7703471811842633,0.4783345406270387,0.7277823612437324,0.0,0.0,1.0,0.0,1
-1.041482782003569,0.053204695142913164,0.4783345406270387,3.1157134267070385,1.0,0.0,1.0,2.0,0
-0.7341715979960176,-0.4975461859920073,0.4783345406270387,-0.46618317148792077,1.0,0.0,1.0,2.0,1
-0.08113533197997112,-0.3491870166881771,-0.46508427634374117,-0.46618317148792077,1.0,0.0,0.0,1.0,0
0.8792121180436268,0.1638233740098041,-0.46508427634374117,5.503644492170345,0.0,0.0,1.0,2.0,0
0.03410636202286062,-0.3918728127685774,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.0427214339790272,-0.4949433935480804,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-2.0402441300281104,-0.22373242089090317,2.3651721745685985,0.7277823612437324,0.0,0.0,1.0,2.0,0
-2.0402441300281104,-0.12118239860018547,0.4783345406270387,0.7277823612437324,1.0,0.0,1.0,1.0,1
1.8779734660681684,-0.12118239860018547,0.4783345406270387,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.11954922998091504,-0.4975461859920073,1.4217533575978185,-0.46618317148792077,1.0,0.0,1.0,2.0,0
0.49507313803418757,-0.5064831341274745,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
1.4170066900568414,-0.10973011184690733,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,0.0,1
0.11093415802474844,-0.4817566059101695,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,2.0,1
-0.2732048219846907,-0.49815419830690855,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.08113533197997112,-0.13228695228295498,2.3651721745685985,0.7277823612437324,1.0,0.0,1.0,2.0,0
-2.238459843712981,-0.4852256076794352,-0.46508427634374117,0.7277823612437324,1.0,0.0,0.0,2.0,1
-0.35003261798657853,-0.5006695369247195,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,2.0,0
-0.08113533197997112,0.4201984297365983,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,0.0,0
0.6487287300379633,-0.48218971057283894,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.08113533197997112,-0.4949433935480804,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.08113533197997112,-0.3451100026040101,0.4783345406270387,0.7277823612437324,1.0,0.0,0.0,2.0,1
-1.1183105780054567,-0.5120343698518817,0.4783345406270387,0.7277823612437324,1.0,0.0,0.0,2.0,0
0.41824534203229974,-0.12118239860018547,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
-0.08113533197997112,-0.5006695369247195,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.42686041398846636,0.9865660655350799,-0.46508427634374117,-0.46618317148792077,1.0,0.0,0.0,0.0,0
0.49507313803418757,0.17293314756354805,-0.46508427634374117,-0.46618317148792077,1.0,0.0,0.0,0.0,0
-0.580516005992242,-0.5006695369247195,-0.46508427634374117,-0.46618317148792077,0.0,0.0,1.0,2.0,1
1.570662282060617,2.120342454109614,1.4217533575978185,-0.46618317148792077,1.0,0.0,1.0,0.0,1
-0.08113533197997112,-0.5011900954135049,-0.46508427634374117,-0.46618317148792077,1.0,1.0,0.0,2.0,0
1.224937200052122,-0.5121218236779976,-0.46508427634374117,-0.46618317148792077,1.0,0.0,0.0,2.0,0
0.2645897500285241,-0.5006695369247195,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.8109993939979054,-0.49815419830690855,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,2.0,0
-0.8878271899997933,-0.3918728127685774,-0.46508427634374117,-0.46618317148792077,1.0,0.0,1.0,1.0,0
